instance_id,tag,seed,n_vars,mechanism_class,has_self_edge,poset_shape,graham_acyclic,n_realized_patterns,target,true_value,gt_recoverable,gt_evidence,lp_width,witness_delta_phi,sheaf_recoverable,phi_spread_over_fiber,n_distinct_completions,observed_family_completable,conflict_mcar_style,agreement
n3_s00414_d0,n3,61670901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00414_d0,n3,61670901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.6541757694377137,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,9.992007221626409e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00453_d0,n3,65570901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.5083333292763788,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.4244161405940758e-13,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00453_d0,n3,65570901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00478_d0,n3,68070901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.6379596825744744,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.278355447695503e-12,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00478_d0,n3,68070901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.1713946725520104,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,7.616129948928574e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00499_d0,n3,70170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.2791485336602125,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.2545520178264269e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00499_d0,n3,70170901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.3523888471815229,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.440892098500626e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00528_d0,n3,73070901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:direct_full_pattern,,,RECOVERABLE,1.6653345369377348e-16,12,False,False,True
n3_s00528_d0,n3,73070901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.3545176613625435,UNRECOVERABLE,model_witness(rootjump) dphi=0.3607 dist=4.5e-16,0.5,0.3606985934013319,UNRECOVERABLE,0.3468364039940668,12,False,False,True
n3_s00548_d0,n3,75070901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00548_d0,n3,75070901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:direct_full_pattern,,,RECOVERABLE,0.0,1,False,True,True
n3_s00576_d0,n3,77870901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.8145787646097081,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.49999999999999994,2.55351295663786e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00576_d0,n3,77870901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:direct_full_pattern,,,RECOVERABLE,0.0,1,False,True,True
n3_s00589_d0,n3,79170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.23953338921994505,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.3433698597964394e-14,RECOVERABLE,7.494005416219807e-15,12,False,True,UNDECIDED_GT
n3_s00589_d0,n3,79170901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:direct_full_pattern,,,RECOVERABLE,1.1102230246251565e-16,12,False,True,True
n3_s00609_d0,n3,81170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.32972334985973006,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5000000000000001,5.828670879282072e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00609_d0,n3,81170901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:direct_full_pattern,,,RECOVERABLE,0.0,1,False,True,True
n3_s00629_d0,n3,83170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.6187483325572696,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,3.3306690738754696e-16,RECOVERABLE,3.3306690738754696e-16,12,False,True,UNDECIDED_GT
n3_s00629_d0,n3,83170901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.46365174818522703,UNRECOVERABLE,model_witness(rootjump) dphi=0.1951 dist=1.7e-16,0.5,0.19505838355392635,UNRECOVERABLE,0.21966801353629511,12,False,True,True
n3_s00649_d0,n3,85170901,3,MNAR_other,False,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00649_d0,n3,85170901,3,MNAR_other,False,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00665_d0,n3,86770901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00665_d0,n3,86770901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.31789604774803293,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.0813572259849025e-13,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00678_d0,n3,88070901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00678_d0,n3,88070901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00688_d0,n3,89070901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00688_d0,n3,89070901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.561870785084857,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.1501910535116622e-13,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00713_d0,n3,91570901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.43688091550799113,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,7.66053886991358e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00713_d0,n3,91570901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00734_d0,n3,93670901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.48014988385395935,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.049160758270773e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00734_d0,n3,93670901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.1860855402643139,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.2490009027033011e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00756_d0,n3,95870901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.676678137354414,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.785061236134425e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00756_d0,n3,95870901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.5231225935647392,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.6653345369377348e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00785_d0,n3,98770901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.26536751236487577,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,5.551115123125783e-16,RECOVERABLE,1.1102230246251565e-16,12,False,True,UNDECIDED_GT
n3_s00785_d0,n3,98770901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.5703071587914866,UNRECOVERABLE,model_witness(rootjump) dphi=0.2449 dist=1.7e-16,0.5,0.24486142960184565,UNRECOVERABLE,0.3228319222743294,12,False,True,True
n3_s00815_d0,n3,101770901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.2725036021487985,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.49999999999999994,9.825473767932635e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00815_d0,n3,101770901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00838_d0,n3,104070901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.7278026088644368,UNRECOVERABLE,model_witness(rootjump) dphi=0.4286 dist=3.3e-16,0.5,0.4286241000604835,UNRECOVERABLE,0.3624627155185499,12,False,True,True
n3_s00838_d0,n3,104070901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,1.1102230246251565e-16,12,False,True,True
n3_s00863_d0,n3,106570901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.4604639408782345,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.053979374418759e-13,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00863_d0,n3,106570901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.7540103121780166,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.551914400963142e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00889_d0,n3,109170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.5380571362969762,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,9.658940314238862e-15,RECOVERABLE,1.5543122344752192e-15,12,False,True,UNDECIDED_GT
n3_s00889_d0,n3,109170901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.8088859596380712,UNRECOVERABLE,model_witness(rootjump) dphi=0.1778 dist=1.1e-16,0.5,0.17784421843185738,UNRECOVERABLE,0.16116645167894372,12,False,True,True
n3_s00906_d0,n3,110870901,3,MNAR_other,False,acyclic,True,8,"['mean', 0]",0.7770982848577066,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.7763568394002505e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00906_d0,n3,110870901,3,MNAR_other,False,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00947_d0,n3,114970901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.20385757080285172,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.49999999999999994,1.3877787807814457e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00947_d0,n3,114970901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.20333359292053377,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.095545958979983e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00963_d0,n3,116570901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.5755289654366436,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.4654943925052066e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00963_d0,n3,116570901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s00987_d0,n3,118970901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.6637103589861706,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.5987211554602254e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s00987_d0,n3,118970901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.25808555630503294,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,3.4416913763379853e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01002_d0,n3,120470901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.31418331553925005,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5000000000000001,2.8438362775773385e-13,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01002_d0,n3,120470901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01019_d0,n3,122170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.40860336088626004,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5000000000000001,2.3647750424515834e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01019_d0,n3,122170901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.40237105576857735,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,4.973799150320701e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01040_d0,n3,124270901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:direct_full_pattern,,,RECOVERABLE,0.0,1,False,True,True
n3_s01040_d0,n3,124270901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.7650719757026486,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.0769163338864018e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01074_d0,n3,127670901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:direct_full_pattern,,,RECOVERABLE,3.3306690738754696e-16,12,False,True,True
n3_s01074_d0,n3,127670901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.4510826004257512,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.514233596988106e-13,RECOVERABLE,2.6922908347160046e-14,12,False,True,UNDECIDED_GT
n3_s01097_d0,n3,129970901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.794536003517198,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.217248937900877e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01097_d0,n3,129970901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:direct_full_pattern,,,RECOVERABLE,0.0,1,False,True,True
n3_s01114_d0,n3,131670901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.510776687390992,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,3.219646771412954e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01114_d0,n3,131670901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.6356905799652076,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.5503158452884236e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01144_d0,n3,134670901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.33208049186358934,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,5.828670879282072e-15,RECOVERABLE,4.829470157119431e-15,12,False,True,UNDECIDED_GT
n3_s01144_d0,n3,134670901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.3833537826437577,UNRECOVERABLE,model_witness(rootjump) dphi=0.1947 dist=2.2e-16,0.5,0.19472090748504495,UNRECOVERABLE,0.24433279803989372,12,False,True,True
n3_s01159_d0,n3,136170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,2.220446049250313e-16,12,False,True,True
n3_s01159_d0,n3,136170901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,2.220446049250313e-16,12,False,True,True
n3_s01183_d0,n3,138570901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,5.551115123125783e-17,12,False,True,True
n3_s01183_d0,n3,138570901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.5752860526684241,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.55351295663786e-15,RECOVERABLE,3.3306690738754696e-16,12,False,True,UNDECIDED_GT
n3_s01210_d0,n3,141270901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01210_d0,n3,141270901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.16801765205396396,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.226796442210798e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01232_d0,n3,143470901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.36640667762221696,UNRECOVERABLE,model_witness(rootjump) dphi=0.1615 dist=1.1e-16,0.49999999999999994,0.1614820448875222,UNRECOVERABLE,0.20741607569996373,12,False,True,True
n3_s01232_d0,n3,143470901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.758965223109975,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.3433698597964394e-14,RECOVERABLE,3.1086244689504383e-15,12,False,True,UNDECIDED_GT
n3_s01251_d0,n3,145370901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.7359688145678521,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.021405182655144e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01251_d0,n3,145370901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.4159075587450395,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.661338147750939e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01291_d0,n3,149370901,3,MNAR_other,False,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01291_d0,n3,149370901,3,MNAR_other,False,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01320_d0,n3,152270901,3,MNAR_other,False,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01320_d0,n3,152270901,3,MNAR_other,False,acyclic,True,8,"['mean', 1]",0.7742401832700501,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,9.992007221626409e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01354_d0,n3,155670901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.82208029789576,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,7.117481198726239e-05,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01354_d0,n3,155670901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01373_d0,n3,157570901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.8453748762677907,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.328271240363392e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01373_d0,n3,157570901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.5526584961259389,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,8.881784197001252e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01395_d0,n3,159770901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.58057486921247,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.8540724511240114e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01395_d0,n3,159770901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.46872069077599243,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,7.926992395823618e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01416_d0,n3,161870901,3,MNAR_other,False,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01416_d0,n3,161870901,3,MNAR_other,False,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01438_d0,n3,164070901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01438_d0,n3,164070901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.6011871774974591,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.2212453270876722e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01455_d0,n3,165770901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01455_d0,n3,165770901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.5097610788933434,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,6.772360450213455e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01476_d0,n3,167870901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.8466574140454821,UNRECOVERABLE,model_witness(rootjump) dphi=0.2396 dist=1.1e-16,0.5,0.23955082713119824,UNRECOVERABLE,0.22482265947125135,12,False,True,True
n3_s01476_d0,n3,167870901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,4.996003610813204e-16,12,False,True,True
n3_s01499_d0,n3,170170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.6170811286031544,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.4210854715202004e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01499_d0,n3,170170901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.2542617358633812,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,3.3306690738754696e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01516_d0,n3,171870901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.5200357314922641,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,7.549516567451064e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01516_d0,n3,171870901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.17875853297802413,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,8.326672684688674e-16,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01536_d0,n3,173870901,3,MCAR,False,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:direct_full_pattern,,,RECOVERABLE,0.0,1,False,False,True
n3_s01536_d0,n3,173870901,3,MCAR,False,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:direct_full_pattern,,,RECOVERABLE,0.0,1,False,False,True
n3_s01563_d0,n3,176570901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01563_d0,n3,176570901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.8229388464596655,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,9.992007221626409e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01579_d0,n3,178170901,3,MNAR_other,False,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01579_d0,n3,178170901,3,MNAR_other,False,acyclic,True,8,"['mean', 1]",0.6097367273364042,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,5.329070518200751e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01604_d0,n3,180670901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.2295463081156873,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.6681100944992977e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01604_d0,n3,180670901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01634_d0,n3,183670901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.8122565617058959,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.609024107869118e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01634_d0,n3,183670901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.8219437851686802,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,3.1086244689504383e-15,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01669_d0,n3,187170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01669_d0,n3,187170901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01689_d0,n3,189170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01689_d0,n3,189170901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",0.5116909464033944,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,2.298161660974074e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01728_d0,n3,193070901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.3212552717699457,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,3.0031532816110484e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
n3_s01728_d0,n3,193070901,3,MNAR_self,True,acyclic,True,8,"['mean', 1]",,RECOVERABLE,formula:anchor_direct,,,RECOVERABLE,0.0,1,False,True,True
n3_s01749_d0,n3,195170901,3,MNAR_self,True,acyclic,True,8,"['mean', 0]",0.6150877155975234,UNDETERMINED_RELAXED_FRAGILE,round2:no model witness; relaxation varies,0.5,1.7319479184152442e-14,RECOVERABLE,0.0,1,False,True,UNDECIDED_GT
